2:59	たかちゃん		￥200
2:59	名無し	二週目以降もやる感じかな？
3:01	木更津ゆき	最初はシューティングから
3:01	とき	こんばんは
3:04	山田エミール	気を抜いて楽しもう
3:04	ダンデライオン	悲鳴沢山聞けそう！！
3:05	xia kk	GW
3:05	ごはん	ホラーゲーム？
3:05	なんたらかんたら公太郎EX	あぁああぁ
3:06	ピコット	草
3:06	迷彩温泉卵	初っ端Wエンド回収期待しとるで
3:06	sim	こんばんは！
3:07	はるめたる	このゲーム初めて見る
3:07	たかしたかし	オートマタほんと面白いよ
3:07	金たろ	栞桜さんが神ゲーをやると聞いて
3:07	keg-on{けごん}	さて今日は何回叫ぶかな？
3:07	あやややや	ニーア懐かしい
3:09	いざよいさくや	GWとは？🤔
3:10	りんほん	？？？
3:10	高速フーリエ変換	演出かっこよ…
3:11	トリウナギ	？？？
3:11	ぎずも	あれ？
3:11	Orpheus1221	え？
3:12	テーク	？？？
3:12	限界	これスチーム版かな？
3:12	ロザエ	草
3:12	帰宅RTA	草
3:13	クリスティン.	草
3:13	グレブナー基底	たのしみすぎる
3:13	Takebon	あれ？
3:14	モキュZei	(*´ω
3:14	おぷ	ボタン設定した？
3:15	いざよいさくや	草
3:15	とーふ	AB逆かｗ
3:15	みーや	仕事ニキ明日頑張ろうな…
3:15	のり塩	お使いのモニターは正常です
3:15	りんほん	ボタン確認した？
3:16	山本たろう	おっとぉ？
3:17	ふらう	こんばんはー！
3:17	ミタケモカ	決定ボタン合ってる？
3:17	筆記丸	盛大に始まらなかった
3:17	タネ	わちきも仕事だよ・・・・やんなっちゃうなぁ
3:18	おかしろ	ん？ｗ
3:18	有栖ライム	草
3:18	アイリス	演出〜
3:18	木更津ゆき	ルートどこまでいくんだろ
3:18	ミルクレープコーヒー	休みすぎて壊れそう
3:19	ちほむぎ	？？？
3:19	poni poni	GW
3:19	彗星夜	草
3:20	かぷ	？
3:20	司令_つかされい	押しても駄目なのか
3:20	タカぴー	さてはまた･･･
3:20	とろTak庵	？？？
3:20	スズメ	草
3:20	ななみさん	草
3:22	希望の光[A]	今来た！NieRだ！
3:22	ryo Y	草
3:22	まっちゃ	ボタンｗ
3:22	嘘800	草
3:22	ネッシー	草
3:22	ユーミン	草
3:22	ながつきれい	草
3:23	キャスケット	詰むの早すぎでは？
3:23	きんつば	草
3:23	Fumy H	草
3:23	mezzoforte	草
3:23	J MAEDA	草
3:23	ダンデライオン	草
3:23	バルビン	草
3:23	斎藤真方_マサカタ_	草
3:24	黄月英	草
3:24	〆作	草
3:24	けうやぎはすり	草
3:24	紫ユウキ	草
3:25	ruska	XBOXコントローラーですね
3:25	なす	草
3:26	クリスティン.	また
3:27	鷹綾	草
3:27	かえるライダー	またかいｗ
3:27	kuromen	…
3:27	むあ。	またかｗ
3:28	Letes弐号	ポンが出ちゃいましたねぇ
